title,price,category,gender,img_url,product_url
"Testa Toro Q2 A Walking And Everyday Shoe Made With Mixed Materials, Featuring A Balanced Design And An Elevated Sole",EGP 449.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/6252031/1.jpg?1735,https://www.jumia.com.eg/testa-toro-q2-a-walking-and-everyday-shoe-made-with-mixed-materials-featuring-a-balanced-design-and-an-elevated-sole-130252695.html
Activ Open Toe Shape Rubber Slides - Black,EGP 429.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/8070431/1.jpg?6235,https://www.jumia.com.eg/activ-open-toe-shape-rubber-slides-black-134070892.html
Starter Cloud Z Men Sneakers - Grey,EGP 595.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/4016231/1.jpg?5549,https://www.jumia.com.eg/starter-cloud-z-men-sneakers-grey-132610417.html
Slide Slipper For Men - Navy..,EGP 252.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/341639/1.jpg?4207,https://www.jumia.com.eg/onda-slide-slipper-for-men-navy..-93614340.html
Testa Toro X10 Comfortable Casual Shoes with Moderate Sole,EGP 219.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/6252031/1.jpg?0867,https://www.jumia.com.eg/testa-toro-x10-comfortable-casual-shoes-with-moderate-sole-130252674.html
Puma Caven 2.0 Black-White-Gol Sneakers,"EGP 3,500.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/3568331/1.jpg?4957,https://www.jumia.com.eg/puma-caven-2.0-black-white-gol-sneakers-133865394.html
Vinitto Textile Lace Up Rubber Sneakers - White,EGP 490.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/4498331/1.jpg?0506,https://www.jumia.com.eg/vinitto-textile-lace-up-rubber-sneakers-white-133894426.html
ADIDAS IDAS Run 70S 2.0 Shoes,"EGP 2,203.00 - EGP 4,999.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/5859231/1.jpg?3410,https://www.jumia.com.eg/adidas-idas-run-70s-2.0-shoes-132958506.html
Nike RUN DEFY RUNNING SHOES - BLACKANTHRACITE,"EGP 3,550.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/33/6650431/1.jpg?4727,https://www.jumia.com.eg/nike-run-defy-running-shoes-blackanthracite-134056633.html
Desert Chaunky Sole Fashion Lace-up Sneakers For Men,EGP 289.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/6549501/1.jpg?6891,https://www.jumia.com.eg/desert-chaunky-sole-fashion-lace-up-sneakers-for-men-105945601.html
Unisex Comfortable Slippers - Black with White Line,EGP 139.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/194354/1.jpg?5839,https://www.jumia.com.eg/generic-unisex-comfortable-slippers-black-with-white-line-45349125.html
Sports Sandal with Comfortable and Modern Design - Natural Leather and Slip-Resistant Sole,EGP 350.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/3842431/1.jpg?8598,https://www.jumia.com.eg/generic-sports-sandal-with-comfortable-and-modern-design-natural-leather-and-slip-resistant-sole-134248356.html
BLWOENS Men Sneakers Running Shoes Air Cushion Walking Shoes Comfortable Tennis Shoes - Black,"EGP 1,144.00 - EGP 1,638.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/9925231/1.jpg?1613,https://www.jumia.com.eg/blwoens-men-sneakers-running-shoes-air-cushion-walking-shoes-comfortable-tennis-shoes-black-132529922.html
ADIDAS IDAS Duramo Speed 2 Running Shoes Running Shoes - White,"EGP 3,304.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/2754131/1.jpg?2227,https://www.jumia.com.eg/adidas-idas-duramo-speed-2-running-shoes-running-shoes-white-131457232.html
Testa Toro X13 Luxury Shoe - Crafted with Formula Leather and Double-faced Tanned Leather,EGP 449.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/6252031/1.jpg?0023,https://www.jumia.com.eg/testa-toro-x13-luxury-shoe-crafted-with-formula-leather-and-double-faced-tanned-leather-130252631.html
Vinitto Round Toe Textile Black Sneakers,EGP 450.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/9725331/1.jpg?2229,https://www.jumia.com.eg/vinitto-round-toe-textile-black-sneakers-133527958.html
"Men's slippers with a light and soft sole, very comfortable for the feet - Black",EGP 175.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/3000431/1.jpg?0609,https://www.jumia.com.eg/onda-mens-slippers-with-a-light-and-soft-sole-very-comfortable-for-the-feet-black-134000375.html
AIRWALK Lace Up Textile Sneakers - Black & White,EGP 959.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/4990431/1.jpg?8496,https://www.jumia.com.eg/airwalk-lace-up-textile-sneakers-black-white-134099455.html
Blue Bird Sport Shoes PL103 Stars Black.,EGP 299.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/8401231/1.jpg?3404,https://www.jumia.com.eg/blue-bird-sport-shoes-pl103-stars-black.-132104869.html
Jet Double Buckle Slipper for Men - Black,EGP 276.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/373798/1.jpg?4189,https://www.jumia.com.eg/onda-jet-double-buckle-slipper-for-men-black-89737307.html
Blue Bird Sport Shoes PL102 Stars Yellow,EGP 199.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/8401231/1.jpg?9548,https://www.jumia.com.eg/blue-bird-sport-shoes-pl102-stars-yellow-132104875.html
ADIDAS IDAS Lit48 Tennis Footwear Shoes - Black,"EGP 1,586.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/334725/1.jpg?5633,https://www.jumia.com.eg/adidas-idas-lit48-tennis-footwear-shoes-black-52743371.html
Lace Up Sneakers - Navy Blue,EGP 335.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/848094/1.jpg?8223,https://www.jumia.com.eg/generic-lace-up-sneakers-navy-blue-49084897.html
Testa Toro X12 Luxury Shoe - Minimalist Design for Everyday Wear,EGP 419.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/6252031/1.jpg?0591,https://www.jumia.com.eg/testa-toro-x12-luxury-shoe-minimalist-design-for-everyday-wear-130252684.html
Nike Court Vision Lo Be Laced Shoes - White,"EGP 4,322.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/7506031/2.jpg?7817,https://www.jumia.com.eg/nike-court-vision-lo-be-laced-shoes-white-130605778.html
Starter Cloud Z Men Sneakers - Black,EGP 793.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/4016231/1.jpg?5548,https://www.jumia.com.eg/starter-cloud-z-men-sneakers-black-132610415.html
LC Waikiki Men's Lace-Up Sneakers,EGP 849.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/1651431/1.jpg?4656,https://www.jumia.com.eg/lc-waikiki-mens-lace-up-sneakers-134156175.html
Desert Men's Light-Weight Tricout Slip-On Walking Shoes,EGP 419.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/2056331/1.jpg?9785,https://www.jumia.com.eg/desert-mens-light-weight-tricout-slip-on-walking-shoes-133650298.html
Blue Bird Sport Shoes PL104 Stars Blue.,EGP 299.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/8401231/1.jpg?9548,https://www.jumia.com.eg/blue-bird-sport-shoes-pl104-stars-blue.-132104885.html
Testa Toro M3 Men's Premium Suede Sneakers – Classic & Comfortable Everyday Shoe,EGP 399.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/0059331/1.jpg?2548,https://www.jumia.com.eg/testa-toro-m3-mens-premium-suede-sneakers-classic-comfortable-everyday-shoe-133950023.html
Desert Men's Chaunky Sole Fashion Sneakers – Printed Design,EGP 309.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/6506331/1.jpg?0451,https://www.jumia.com.eg/desert-mens-chaunky-sole-fashion-sneakers-printed-design-133605626.html
AIRWALK Textile Plain Slip On Sneakers - Navy Blue,EGP 999.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/8251431/1.jpg?9301,https://www.jumia.com.eg/airwalk-textile-plain-slip-on-sneakers-navy-blue-134152849.html
AIRWALK Lace Up Casual Sneakers - Navy Blue,EGP 959.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/4990431/1.jpg?8470,https://www.jumia.com.eg/airwalk-lace-up-casual-sneakers-navy-blue-134099452.html
Chunky shoes - Nature genuine leather Material - lace-up shoe with slip-resistant Foam sole - Comfortable and Stable for Everyday Use - Black,EGP 975.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/5940431/1.jpg?7444,https://www.jumia.com.eg/generic-chunky-shoes-nature-genuine-leather-material-lace-up-shoe-with-slip-resistant-foam-sole-comfortable-and-stable-for-everyday-use-black-134049590.html
Testa Toro X6 Minimalist Sneaker - Navy,EGP 199.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/6252031/1.jpg?0090,https://www.jumia.com.eg/testa-toro-x6-minimalist-sneaker-navy-130252634.html
Activ Beige Round Toe Shape Slip On Shoes,EGP 849.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/4819331/1.jpg?1785,https://www.jumia.com.eg/activ-beige-round-toe-shape-slip-on-shoes-133918452.html
Activ Mesh Iron Grey With Touch Of Orange Water Shoes,EGP 340.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/0477301/1.jpg?3010,https://www.jumia.com.eg/activ-mesh-iron-grey-with-touch-of-orange-water-shoes-103774069.html
Brisk men's leather slippers - non-slip medical sole - available in different sizes and colors,EGP 600.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/6071431/1.jpg?6718,https://www.jumia.com.eg/brisk-mens-leather-slippers-non-slip-medical-sole-available-in-different-sizes-and-colors-134170651.html
Vinitto Chunky Rubber Sole Textile Sneakers - Grey,EGP 390.00 - EGP 490.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/4406331/1.jpg?4784,https://www.jumia.com.eg/vinitto-chunky-rubber-sole-textile-sneakers-grey-133604496.html
Testa Toro X7 Essential Shoe - Padded Foam for Ultimate Comfort,EGP 299.00,shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/6252031/1.jpg?8347,https://www.jumia.com.eg/testa-toro-x7-essential-shoe-padded-foam-for-ultimate-comfort-130252658.html
ADIDAS IDAS Ultrarun 5 Running Shoes,"EGP 3,093.00",shoes,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/4310231/1.jpg?4877,https://www.jumia.com.eg/adidas-idas-ultrarun-5-running-shoes-132013499.html
Defacto Man Regular Fit Crew Neck T-Shirt,EGP 194.03,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/7738331/1.jpg?0394,https://www.jumia.com.eg/defacto-man-regular-fit-crew-neck-t-shirt-133837759.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 289.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/5917331/1.jpg?9768,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-133719568.html
Defacto Man Regular Fit Short Sleeve Polo T-Shirt - GREY,EGP 202.16,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/6781431/1.jpg?9190,https://www.jumia.com.eg/defacto-man-regular-fit-short-sleeve-polo-t-shirt-grey-134187607.html
Defacto Man Regular Fit Short Sleeve T-Shirt - Anthra Melange,EGP 204.69,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/5380431/1.jpg?5690,https://www.jumia.com.eg/defacto-man-regular-fit-short-sleeve-t-shirt-anthra-melange-134083574.html
LC Waikiki Crew Neck Pokemon Printed Jersey Men's T-Shirt,EGP 439.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/0946331/1.jpg?5319,https://www.jumia.com.eg/lc-waikiki-crew-neck-pokemon-printed-jersey-mens-t-shirt-133649052.html
LC Waikiki Men's Color Block Jersey T-Shirt With Crew Neck,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/2851431/1.jpg?6694,https://www.jumia.com.eg/lc-waikiki-mens-color-block-jersey-t-shirt-with-crew-neck-134158241.html
LC Waikiki Crew Neck Short Sleeve Printed Combed Cotton Men's T-shirt,EGP 279.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/2899921/1.jpg?4946,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-printed-combed-cotton-mens-t-shirt-129998296.html
Defacto Man Slim Fit Polo Collar Polo T-Shirt,EGP 699.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/7738331/1.jpg?7153,https://www.jumia.com.eg/defacto-man-slim-fit-polo-collar-polo-t-shirt-133837758.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 299.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/5321431/1.jpg?5726,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134123508.html
LC Waikiki Crew Neck Batman Print Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/4521431/1.jpg?1187,https://www.jumia.com.eg/lc-waikiki-crew-neck-batman-print-mens-t-shirt-134125453.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 399.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/5142431/1.jpg?1261,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134241593.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 239.00 - EGP 499.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/8617331/1.jpg?7227,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-133716837.html
LC Waikiki Crew Neck Patterned 100% Cotton Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/1021431/1.jpg?2642,https://www.jumia.com.eg/lc-waikiki-crew-neck-patterned-100-cotton-mens-t-shirt-134120137.html
LC Waikiki Crew Neck Men's Sports T-Shirt,EGP 259.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/4302431/1.jpg?7411,https://www.jumia.com.eg/lc-waikiki-crew-neck-mens-sports-t-shirt-134203431.html
Diadora Men Printed T-Shirt - Navy,EGP 245.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/3636331/1.jpg?1245,https://www.jumia.com.eg/diadora-men-printed-t-shirt-navy-133636343.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 319.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/0130431/1.jpg?5817,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134031077.html
Defacto Man Polo Neck Relax Fit Short Sleeve Shirt - Stone,"EGP 1,299.00",tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/8090431/1.jpg?5550,https://www.jumia.com.eg/defacto-man-polo-neck-relax-fit-short-sleeve-shirt-stone-134090864.html
LC Waikiki Man T-Shirt,EGP 299.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/27/7720431/1.jpg?2202,https://www.jumia.com.eg/lc-waikiki-man-t-shirt-134027772.html
LC Waikiki Crew Neck Short Sleeve Man T-Shirt,EGP 299.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/9322431/1.jpg?9609,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-man-t-shirt-134223987.html
LC Waikiki Crew Neck Short Sleeve House Of The Dragon Printed Men's T-Shirt,EGP 339.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/7095231/1.jpg?1785,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-house-of-the-dragon-printed-mens-t-shirt-132590793.html
LC Waikiki Crew Neck Short Sleeve Printed Combed Cotton Men's T-Shirt,EGP 399.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/3142431/1.jpg?0911,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-printed-combed-cotton-mens-t-shirt-134241381.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 299.00 - EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/1021431/1.jpg?1250,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134120177.html
LC Waikiki Crew Neck Jersey Men's T-Shirt,EGP 229.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/9739331/1.jpg?5149,https://www.jumia.com.eg/lc-waikiki-crew-neck-jersey-mens-t-shirt-133937906.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 299.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/0130431/1.jpg?5412,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134031032.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 329.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/0130431/1.jpg?5368,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134031025.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/7720431/1.jpg?8188,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134027706.html
Defacto Man Standart Fit Short Sleeve T-Shirt - Red,EGP 194.03 - EGP 499.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/3502431/1.jpg?7111,https://www.jumia.com.eg/defacto-man-standart-fit-short-sleeve-t-shirt-red-134205334.html
LC Waikiki Crew Neck Short Sleeve Jersey Men's Textured T-Shirt,EGP 239.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0946331/1.jpg?5344,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-jersey-mens-textured-t-shirt-133649061.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/6720431/1.jpg?8090,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134027637.html
Andora Solid Round Neck T-Shirt - Navy Blue,EGP 265.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/5441031/1.jpg?2884,https://www.jumia.com.eg/andora-solid-round-neck-t-shirt-navy-blue-130144569.html
LC Waikiki Crew Neck Detroit Printed Jersey Men's T-Shirt,EGP 319.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/6642431/1.jpg?6928,https://www.jumia.com.eg/lc-waikiki-crew-neck-detroit-printed-jersey-mens-t-shirt-134246655.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 309.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/6917331/1.jpg?9855,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-133719608.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/0130431/1.jpg?5798,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134031075.html
LC Waikiki Crew Neck Short Sleeve Printed Combed Cotton Men's T-Shirt,EGP 339.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/3966331/1.jpg?4447,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-printed-combed-cotton-mens-t-shirt-133669305.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 299.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/9542431/1.jpg?8527,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134245999.html
LC Waikiki Crew Neck Printed Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/7720431/1.jpg?8261,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-mens-t-shirt-134027735.html
Defacto Male Oversize Crew Neck Printed Short Sleeve T-Shirt,EGP 699.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/4328331/1.jpg?3729,https://www.jumia.com.eg/defacto-male-oversize-crew-neck-printed-short-sleeve-t-shirt-133823443.html
LC Waikiki Crew Neck Men's T-Shirt,EGP 259.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/0130431/1.jpg?5789,https://www.jumia.com.eg/lc-waikiki-crew-neck-mens-t-shirt-134031074.html
LC Waikiki Crew Neck Short Sleeve Printed Men's Sports T-Shirt,EGP 289.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/9065331/1.jpg?9469,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-printed-mens-sports-t-shirt-133560906.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 339.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/9542431/1.jpg?8367,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134245964.html
Ted Marchel Ted Marchel Basic Cotton Round Neck T-Shirt - Dark Nude Pink,EGP 370.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9775331/1.jpg?3448,https://www.jumia.com.eg/ted-marchel-ted-marchel-basic-cotton-round-neck-t-shirt-dark-nude-pink-133577990.html
TED MARCHEL by Brands For Less Marketplace Round Collar Half Sleeves Basic Light Grey T-Shirt,EGP 370.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/2659331/1.jpg?2453,https://www.jumia.com.eg/ted-marchel-by-brands-for-less-marketplace-round-collar-half-sleeves-basic-light-grey-t-shirt-133956297.html
Genres MEN T-SHIRT COLLECTION WHITE BASIC,EGP 600.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/762377/1.jpg?8034,https://www.jumia.com.eg/genres-men-t-shirt-collection-white-basic-77326701.html
Genres YOUTH T-SHIRT COLLECTION GRAY,EGP 499.00 - EGP 600.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/031088/1.jpg?0310,https://www.jumia.com.eg/genres-youth-t-shirt-collection-gray-88013051.html
Ted Marchel Basic Cotton Round Neck T-Shirt - Olive,EGP 370.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/8775331/1.jpg?3394,https://www.jumia.com.eg/ted-marchel-basic-cotton-round-neck-t-shirt-olive-133577868.html
Ted Marchel TED MARCHEL White Half Sleeves Round Collar Basic T-Shirt,EGP 350.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/8417131/1.jpg?2511,https://www.jumia.com.eg/ted-marchel-ted-marchel-white-half-sleeves-round-collar-basic-t-shirt-131714863.html
Ted Marchel Basic Cotton Round Neck T-Shirt - Black,EGP 370.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/4875331/1.jpg?4088,https://www.jumia.com.eg/ted-marchel-basic-cotton-round-neck-t-shirt-black-133578479.html
Ted Marchel Ted Marchel Basic Cotton Round Neck T-Shirt - Green,EGP 370.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/3875331/1.jpg?3606,https://www.jumia.com.eg/ted-marchel-ted-marchel-basic-cotton-round-neck-t-shirt-green-133578300.html
LC Waikiki Crew Neck Jersey Men's T-Shirt,EGP 239.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/3302431/1.jpg?7168,https://www.jumia.com.eg/lc-waikiki-crew-neck-jersey-mens-t-shirt-134203386.html
LC Waikiki Crew Neck Short Sleeve Printed Combed Cotton Men's T-Shirt,EGP 259.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/1608331/1.jpg?0066,https://www.jumia.com.eg/lc-waikiki-crew-neck-short-sleeve-printed-combed-cotton-mens-t-shirt-133806104.html
LC Waikiki Crew Neck Printed Jersey Men's T-Shirt,EGP 319.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/6642431/1.jpg?6992,https://www.jumia.com.eg/lc-waikiki-crew-neck-printed-jersey-mens-t-shirt-134246676.html
LC Waikiki Crew Neck Jersey Men's T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/6720431/1.jpg?8118,https://www.jumia.com.eg/lc-waikiki-crew-neck-jersey-mens-t-shirt-134027656.html
LC Waikiki Crew Neck Men's Sports T-Shirt,EGP 259.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/4302431/1.jpg?7419,https://www.jumia.com.eg/lc-waikiki-crew-neck-mens-sports-t-shirt-134203437.html
LC Waikiki Man T-Shirt,EGP 349.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/8961431/1.jpg?6996,https://www.jumia.com.eg/lc-waikiki-man-t-shirt-134169848.html
LC Waikiki Crew Neck Milano Printed Jersey Men's T-Shirt,EGP 359.00,tshirts,men,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/5171431/1.jpg?9828,https://www.jumia.com.eg/lc-waikiki-crew-neck-milano-printed-jersey-mens-t-shirt-134171513.html
